Group,Week,Date,Species,PlantId,Use,Treatment,Soil_humidity,Electrical_conductivity,Too_dry,Plant_height,Leaf_number,Leaf_length,Leaf_width,Leaf_area,Chlorophyll_content,Aerial_fresh_weight,Aerial_dry_weight,Root_length,Roots_fresh_weight,Roots_dry_weight,Mortality,Comments
G1,W5,2022-11-09,Amaranthus retroflexus,Ari2,wild ,i, 34.3,1.57,,17,10, 4.60, 1.60,, 21.30,,,,,,,
G1,W5,2022-11-09,Amaranthus retroflexus,Ari3,wild ,i, 32.4,1.44,,11,10, 3.50, 1.20,, 22.80,,,,,,,
G1,W5,2022-11-09,Amaranthus retroflexus,Ari4,wild ,i, 25.3,1.29,,16,7, 4.40, 1.40,, 19.30,,,,,,,
G1,W5,2022-11-09,Amaranthus retroflexus,Ari5,wild ,i, 27.8,1.49,,17,13, 4.60, 1.50,, 22.40,,,,,,,
G1,W5,2022-11-09,Amaranthus retroflexus,Ari6,wild ,i, 24.8,1.26,,14,8, 3.40, 1.10,, 23.10,,,,,,,
G1,W5,2022-11-09,Amaranthus retroflexus,Ari7,wild ,i, 28.3,1.37,,19,12, 5.40, 1.80,, 24.10,,,,,,,
G1,W5,2022-11-09,Solanum lycopersicum,Sls1,cultivated,s, 3.3,0.10,,44,7, 25.00, 17.60,, 27.10,,,,,,,
G1,W5,2022-11-09,Solanum lycopersicum,Sls2,cultivated,s, 6.3,0.10,,45,6, 23.80, 17.10,, 24.80,,,,,,,
G1,W5,2022-11-09,Solanum lycopersicum,Sls3,cultivated,s, 3.3,0.10,,49,8, 27.50, 16.30,, 27.60,,,,,,,
G1,W5,2022-11-09,Solanum lycopersicum,Sls4,cultivated,s, 6.0,0.10,,42,7, 26.70, 16.00,, 26.00,,,,,,,
G1,W5,2022-11-09,Solanum lycopersicum,Sls5,cultivated,s, 4.8,0.10,,43,7, 25.50, 13.40,, 26.80,,,,,,,
G1,W5,2022-11-09,Solanum lycopersicum,Sls6,cultivated,s, 2.6,0.10,,42,6, 24.70, 16.70,, 27.80,,,,,,,
G1,W5,2022-11-09,Solanum lycopersicum,Sls7,cultivated,s, 5.2,0.10,,44,7, 25.40, 14.30,, 26.50,,,,,,,
G1,W5,2022-11-09,Amaranthus retroflexus,Ars1,wild ,s, 21.0,1.63,,16,6, 5.00, 1.70,, 22.00,,,,,,,
G1,W5,2022-11-09,Amaranthus retroflexus,Ars2,wild ,s, 17.4,1.74,,10,10, 3.30, 1.20,, 22.20,,,,,,,
G1,W5,2022-11-09,Amaranthus retroflexus,Ars3,wild ,s, 18.6,1.83,,17,9, 5.60, 2.00,, 22.50,,,,,,,
G1,W5,2022-11-09,Amaranthus retroflexus,Ars4,wild ,s, 24.5,1.80,,15,13, 5.20, 1.60,, 20.70,,,,,,,
G1,W5,2022-11-09,Amaranthus retroflexus,Ars5,wild ,s, 20.2,1.62,,17,9, 4.30, 1.60,, 20.70,,,,,,,
G1,W5,2022-11-09,Amaranthus retroflexus,Ars6,wild ,s, 17.8,1.58,,13,14, 4.80, 1.50,, 21.60,,,,,,,
G1,W5,2022-11-09,Amaranthus retroflexus,Ars7,wild ,s, 20.9,1.51,,18,14, 5.50, 1.50,, 23.70,,,,,,,
G1,W6,2022-11-23,Solanum lycopersicum,Slc1,cultivated,c,50.60,1.33,,64,10, 27.30, 19.40, 101.02, 24.90, 15.71, 1.94, 24.500, 2.980, 0.330,alive,
G1,W6,2022-11-23,Solanum lycopersicum,Slc2,cultivated,c,43.70,1.23,,65,10, 26.30, 18.00, 107.82, 23.80, 18.87, 1.83, 20.800, 3.230, 0.270,alive,
G1,W6,2022-11-23,Solanum lycopersicum,Slc3,cultivated,c,49.70,1.49,,78,10, 31.50, 21.60, 117.86, 27.20, 25.83, 2.71, 27.500, 3.480, 0.370,alive,
G1,W6,2022-11-23,Solanum lycopersicum,Slc4,cultivated,c,52.30,1.64,,81,10, 29.80, 20.40, 128.57, 26.60, 31.44, 1.39, 19.400, 3.640, 0.320,alive,
G1,W6,2022-11-23,Solanum lycopersicum,Slc5,cultivated,c,48.00,1.34,,55,10, 26.20, 14.90, 83.86, 23.40, 13.81, 0.86, 17.500, 3.330, 0.250,alive,
G1,W6,2022-11-23,Solanum lycopersicum,Slc6,cultivated,c,42.40,1.33,,57,9, 26.50, 18.50, 88.65, 24.60, 17.02, 1.55, 32.300, 2.770, 0.260,alive,
G1,W6,2022-11-23,Solanum lycopersicum,Slc7,cultivated,c,39.20,1.24,,63,11, 27.90, 19.00, 71.70, 23.50, 17.91, 1.12, 19.600, 2.190, 0.200,alive,
G1,W6,2022-11-23,Amaranthus retroflexus,Arc1,wild ,c,52.40,1.05,,19,10, 4.90, 1.40, 2.80, 22.80, 0.80, 0.09, 9.000, 0.160, 0.030,alive,
G1,W6,2022-11-23,Amaranthus retroflexus,Arc2,wild ,c,43.10,1.15,,15,9, 6.00, 2.10, 4.58, 21.50, 3.37, 0.10, 2.500, 0.030, 0.001,alive,
G1,W6,2022-11-23,Amaranthus retroflexus,Arc3,wild ,c,47.40,1.28,,14,7, 4.60, 1.40, 2.49, 21.90, 6.42, 0.07, 7.700, 0.030, 0.001,alive,
G1,W6,2022-11-23,Amaranthus retroflexus,Arc4,wild ,c,45.90,1.17,,18,13, 6.20, 1.80, 4.51, 25.70, 0.93, 0.09, 3.100, 0.030, 0.001,alive,
G1,W6,2022-11-23,Amaranthus retroflexus,Arc5,wild ,c,53.50,1.22,,12,12, 4.50, 1.40, 2.04, 23.10, 6.51, 0.06, 5.800, 0.030, 0.001,alive,
G1,W6,2022-11-23,Amaranthus retroflexus,Arc6,wild ,c,45.30,1.48,,14,6, 3.50, 1.40, 2.32, 21.70, 0.30, 0.03, 2.300, 0.030, 0.001,alive,
G1,W6,2022-11-23,Amaranthus retroflexus,Arc7,wild ,c,50.90,1.25,,12,7, 4.80, 1.50, 2.07, 25.30, 0.44, 0.05, 4.900, 0.060, 0.010,alive,
G1,W6,2022-11-23,Solanum lycopersicum,Sli1,cultivated,i,7.60,,dry,67,8, 26.10, 17.00, 78.31, 25.20, 17.08, 1.73, 25.000, 2.730, 0.190,alive,
G1,W6,2022-11-23,Solanum lycopersicum,Sli2,cultivated,i,6.50,,dry,63,7, 26.50, 16.50, 110.52, 26.20, 16.31, 1.67, 28.500, 1.790, 0.170,alive,
G1,W6,2022-11-23,Solanum lycopersicum,Sli3,cultivated,i,8.00,,dry,63,8, 27.50, 17.40, 92.49, 24.80, 16.93, 1.85, 25.500, 1.940, 0.230,alive,
G1,W6,2022-11-23,Solanum lycopersicum,Sli4,cultivated,i,9.80,,dry,60,7, 25.70, 19.50, 78.15, 25.40, 16.23, 2.09, 25.300, 2.190, 0.340,alive,
G1,W6,2022-11-23,Solanum lycopersicum,Sli5,cultivated,i,6.70,,dry,61,8, 29.00, 20.40, 97.90, 25.30, 16.51, 1.34, 21.400, 2.020, 0.260,alive,
G1,W6,2022-11-23,Solanum lycopersicum,Sli6,cultivated,i,4.20,,dry,67,8, 29.70, 21.30, 115.71, 27.60, 19.56, 2.05, 32.500, 3.080, 0.370,alive,
G1,W6,2022-11-23,Solanum lycopersicum,Sli7,cultivated,i,6.70,,dry,61,8, 28.50, 19.70, 116.66, 28.20, 18.66, 2.22, 26.000, 2.720, 0.330,alive,
G1,W6,2022-11-23,Amaranthus retroflexus,Ari1,wild ,i,33.00,1.23,,15,5, 4.10, 1.20, 2.02, 18.60, 0.08, 0.01, 3.000, 0.020, 0.001,alive,
G1,W6,2022-11-23,Amaranthus retroflexus,Ari2,wild ,i,31.90,1.15,,16,9, 5.00, 1.60, 2.51, 20.50, 0.56, 0.04, 4.700, 0.020, 0.001,alive,
G1,W6,2022-11-23,Amaranthus retroflexus,Ari3,wild ,i,32.00,1.52,,10,10, 3.80, 1.40, 1.93, 22.10, 0.35, 0.05, 4.600, 0.040, 0.001,alive,
G1,W6,2022-11-23,Amaranthus retroflexus,Ari4,wild ,i,29.20,1.10,,15,7, 3.10, 1.20, 0.97, 17.30, 0.21, 0.01, 3.300, 0.020, 0.001,dead,
G1,W6,2022-11-23,Amaranthus retroflexus,Ari5,wild ,i,24.20,1.42,,16,10, 5.30, 1.40, 2.67, 21.80, 0.45, 0.04, 4.300, 0.020, 0.001,alive,
G1,W6,2022-11-23,Amaranthus retroflexus,Ari6,wild ,i,28.30,1.07,,14,8, 4.50, 1.30, 2.45, 22.50, 0.31, 0.04, 4.500, 0.020, 0.001,alive,
G1,W6,2022-11-23,Amaranthus retroflexus,Ari7,wild ,i,28.20,1.10,,19,12, 5.00, 1.80, 2.56, 21.80, 0.37, 0.01, 4.820, 0.050, 0.001,alive,
G1,W6,2022-11-23,Solanum lycopersicum,Sls1,cultivated,s,3.60,,dry,46,6, 23.40, 16.30, 82.90, 23.70, 10.74, 1.46, 22.500, 2.800, 0.380,alive,
G1,W6,2022-11-23,Solanum lycopersicum,Sls2,cultivated,s,6.60,,dry,49,7, 23.60, 15.30, 40.00, 20.90, 7.45, 1.08, 21.700, 3.890, 0.690,alive,
G1,W6,2022-11-23,Solanum lycopersicum,Sls3,cultivated,s,5.50,,dry,52,8, 23.30, 17.30, 77.40, 20.70, 14.21, 0.85, 29.300, 2.950, 0.200,alive,
G1,W6,2022-11-23,Solanum lycopersicum,Sls4,cultivated,s,3.80,,dry,41,6, 25.10, 17.00, 63.23, 19.80, 12.18, 0.97, 24.200, 2.020, 0.210,alive,
G1,W6,2022-11-23,Solanum lycopersicum,Sls5,cultivated,s,6.90,,dry,46,7, 24.00, 13.20, 77.40, 23.70, 11.36, 1.11, 30.900, 2.800, 0.300,alive,
G1,W6,2022-11-23,Solanum lycopersicum,Sls6,cultivated,s,3.40,,dry,43,6, 24.20, 16.30, 68.29, 24.60, 8.15, 1.26, 29.500, 2.440, 0.460,alive,
G1,W6,2022-11-23,Solanum lycopersicum,Sls7,cultivated,s,5.10,,dry,48,8, 24.10, 15.50, 83.40, 22.50, 12.06, 1.30, 21.400, 2.810, 0.180,alive,
G1,W6,2022-11-23,Amaranthus retroflexus,Ars1,wild ,s,16.00,1.23,,17,7, 5.10, 1.10, 1.34, 22.20, 0.07, 0.03, 2.900, 0.020, 0.001,dead,
G1,W6,2022-11-23,Amaranthus retroflexus,Ars2,wild ,s,10.30,,dry,10,8, 4.00, 1.10, 1.86, 21.90, 0.20, 0.02, 2.000, 0.010, 0.001,alive,
G1,W6,2022-11-23,Amaranthus retroflexus,Ars3,wild ,s,13.30,,dry,17,8, 5.40, 1.90, 3.40, 16.10, 0.33, 0.03, 5.000, 0.020, 0.010,alive,
G1,W6,2022-11-23,Amaranthus retroflexus,Ars4,wild ,s,12.80,,dry,16,10, 6.20, 1.40, 1.93, 15.70, 0.23, 0.02, 4.100, 0.010, 0.001,alive,
G1,W6,2022-11-23,Amaranthus retroflexus,Ars5,wild ,s,18.00,1.13,,19,6, 2.90, 0.80, 0.90, 18.30, 0.12, 0.03, 2.600, 0.020, 0.001,dead,
G1,W6,2022-11-23,Amaranthus retroflexus,Ars6,wild ,s,14.00,,dry,13,13, 4.80, 1.40, 2.60, 21.00, 0.47, 0.07, 4.300, 0.030, 0.001,alive,
G1,W6,2022-11-23,Amaranthus retroflexus,Ars7,wild ,s,19.00,1.19,,18,14, 5.80, 1.60, 3.05, 23.30, 0.68, 0.05, 3.200, 0.030, 0.010,alive,
G2,W1,2022-10-05,Spinacia oleracea,Spoc1,cultivated,c, 67.4,2.36,,7,13, 4.80, 4.80, 2.60, 21.00,,,,,,,
G2,W1,2022-10-05,Spinacia oleracea,Spoc2,cultivated,c, 70.5,2.32,,6,14, 5.80, 1.60, 3.05, 23.30,,,,,,,
G2,W1,2022-10-05,Spinacia oleracea,Spoc3,cultivated,c, 68.6,2.35,,5,4, 5.00, 1.70, 3.23, 31.10,,,,,,,
G2,W1,2022-10-05,Spinacia oleracea,Spoc4,cultivated,c, 68.8,2.59,,7,4, 6.90, 1.40, 3.44, 31.20,,,,,,,
G2,W1,2022-10-05,Spinacia oleracea,Spoc5,cultivated,c, 66.5,2.46,,6,4, 6.10, 2.90, 4.49, 30.90,,,,,,,
G2,W1,2022-10-05,Spinacia oleracea,Spoc6,cultivated,c, 65.4,2.33,,7,3, 7.10, 1.00, 3.10, 31.90,,,,,,,
G2,W1,2022-10-05,Spinacia oleracea,Spoc7,cultivated,c, 67.7,2.40,,5,5, 5.00, 1.40, 3.33, 27.50,,,,,,,
G2,W1,2022-10-05,Spinacia oleracea,Spoi1,cultivated,i, 63.0,1.91,,6,6, 6.20, 1.60, 3.75, 33.60,,,,,,,
G2,W1,2022-10-05,Spinacia oleracea,Spoi2,cultivated,i, 64.1,2.05,,8,5, 8.00, 1.80, 4.88, 30.50,,,,,,,
G2,W1,2022-10-05,Spinacia oleracea,Spoi3,cultivated,i, 62.3,2.05,,6,4, 5.70, 1.70, 3.22, 32.40,,,,,,,
G2,W1,2022-10-05,Spinacia oleracea,Spoi4,cultivated,i, 66.0,2.17,,7,2, 7.00, 1.70, 3.64, 28.20,,,,,,,
G2,W1,2022-10-05,Spinacia oleracea,Spoi5,cultivated,i, 65.4,2.26,,8,5, 7.90, 2.70, 7.92, 35.40,,,,,,,
G2,W1,2022-10-05,Spinacia oleracea,Spoi6,cultivated,i, 66.2,1.99,,5,4, 5.30, 1.30, 2.13, 28.60,,,,,,,
G2,W1,2022-10-05,Spinacia oleracea,Spoi7,cultivated,i, 61.4,2.03,,6,4, 6.20, 1.50, 2.85, 35.00,,,,,,,
G2,W1,2022-10-05,Spinacia oleracea,Spow1,cultivated,s, 60.1,1.58,,7,4, 7.30, 2.30, 4.97, 26.30,,,,,,,
G2,W1,2022-10-05,Spinacia oleracea,Spow2,cultivated,s, 56.8,1.60,,5,5, 5.40, 1.80, 4.68, 32.00,,,,,,,
G2,W1,2022-10-05,Spinacia oleracea,Spow3,cultivated,s, 60.1,1.90,,6,4, 5.70, 2.10, 6.04, 30.60,,,,,,,
G2,W1,2022-10-05,Spinacia oleracea,Spow4,cultivated,s, 73.7,1.73,,5,4, 5.20, 1.40, 1.89, 37.90,,,,,,,
G2,W1,2022-10-05,Spinacia oleracea,Spow5,cultivated,s, 67.0,1.89,,7,4, 7.00, 1.40, 2.01, 30.30,,,,,,,
G2,W1,2022-10-05,Spinacia oleracea,Spow6,cultivated,s, 55.3,1.57,,6,3, 6.20, 1.20, 2.77, 36.90,,,,,,,
G2,W1,2022-10-05,Spinacia oleracea,Spow7,cultivated,s, 58.4,1.86,,5,4, 5.40, 1.40, 2.44, 34.00,,,,,,,
G2,W1,2022-10-05,Amaranthus retroflexus ,Amrc1,wild,c, 68.6,2.45,,5,5, 2.50, 1.30, 0.49, 19.50,,,,,,,
G2,W1,2022-10-05,Amaranthus retroflexus ,Amrc2,wild,c, 71.2,2.11,,5,6, 3.20, 1.50, 2.04, 23.20,,,,,,,
G2,W1,2022-10-05,Amaranthus retroflexus ,Amrc3,wild,c, 66.1,2.35,,7,6, 3.00, 1.50, 2.39, 24.00,,,,,,,
G2,W1,2022-10-05,Amaranthus retroflexus ,Amrc4,wild,c, 66.0,2.26,,6,8, 2.50, 1.30, 0.60, 22.80,,,,,,,
G2,W1,2022-10-05,Amaranthus retroflexus ,Amrc5,wild,c, 64.4,2.48,,5,6, 2.70, 1.50, 0.68, 24.60,,,,,,,
G2,W1,2022-10-05,Amaranthus retroflexus ,Amrc6,wild,c, 68.8,2.23,,6,9, 3.80, 1.90, 5.42, 25.40,,,,,,,
G2,W1,2022-10-05,Amaranthus retroflexus ,Amrc7,wild,c, 65.7,2.32,,4,6, 1.50, 0.90, 0.54, 21.60,,,,,,,
G2,W1,2022-10-05,Amaranthus retroflexus ,Amri1,wild,i, 61.8,1.85,,5,9, 2.50, 1.00, 0.56, 19.30,,,,,,,
G2,W1,2022-10-05,Amaranthus retroflexus ,Amri2,wild,i, 64.0,1.89,,4,6, 2.90, 0.90, 0.73, 18.90,,,,,,,
G2,W1,2022-10-05,Amaranthus retroflexus ,Amri3,wild,i, 69.2,1.99,,4,5, 1.70, 1.30, 0.32, 20.40,,,,,,,
G2,W1,2022-10-05,Amaranthus retroflexus ,Amri4,wild,i, 63.1,2.05,,5,8, 2.90, 1.00, 1.30, 22.20,,,,,,,
G2,W1,2022-10-05,Amaranthus retroflexus ,Amri5,wild,i, 66.9,2.09,,5,8, 3.50, 1.80, 0.78, 24.90,,,,,,,
G2,W1,2022-10-05,Amaranthus retroflexus ,Amri6,wild,i, 65.2,2.01,,6,7, 3.20, 1.70, 1.06, 24.60,,,,,,,
G2,W1,2022-10-05,Amaranthus retroflexus ,Amri7,wild,i, 56.5,1.87,,4,6, 2.30, 1.80, 0.39, 22.40,,,,,,,
G2,W1,2022-10-05,Amaranthus retroflexus ,Amrw1,wild,s, 64.9,1.77,,6,5, 3.20, 1.70, 1.18, 22.20,,,,,,,
G2,W1,2022-10-05,Amaranthus retroflexus ,Amrw2,wild,s, 63.4,1.89,,5,6, 2.70, 0.90, 0.57, 20.90,,,,,,,
G2,W1,2022-10-05,Amaranthus retroflexus ,Amrw3,wild,s, 56.6,2.05,,7,7, 3.90, 1.70, 1.52, 25.20,,,,,,,
G2,W1,2022-10-05,Amaranthus retroflexus ,Amrw4,wild,s, 60.9,1.91,,6,7, 3.30, 1.50, 1.41, 23.50,,,,,,,
G2,W1,2022-10-05,Amaranthus retroflexus ,Amrw5,wild,s, 59.3,1.59,,6,6, 3.00, 1.70, 0.62, 24.80,,,,,,,
G2,W1,2022-10-05,Amaranthus retroflexus ,Amrw6,wild,s, 58.4,1.79,,6,7, 2.90, 1.40, 0.92, 25.50,,,,,,,
G2,W1,2022-10-05,Amaranthus retroflexus ,Amrw7,wild,s, 60.2,1.22,,5,6, 2.40, 1.40, 0.67, 23.20,,,,,,,
G2,W2,2022-10-19,Spinacia oleracea,Spoc1,cultivated,c, 62.4,1.88,,11,5, 11.00, 3.00,, 22.30,,,,,,,
G2,W2,2022-10-19,Spinacia oleracea,Spoc2,cultivated,c, 69.2,1.92,,11,6, 11.30, 2.50,, 27.70,,,,,,,
G2,W2,2022-10-19,Spinacia oleracea,Spoc3,cultivated,c, 75.1,1.92,,11,8, 11.00, 3.40,, 25.60,,,,,,,
G2,W2,2022-10-19,Spinacia oleracea,Spoc4,cultivated,c, 70.9,1.74,,13,6, 13.00, 3.50,, 29.60,,,,,,,
G2,W2,2022-10-19,Spinacia oleracea,Spoc5,cultivated,c, 66.5,1.86,,15,7, 14.50, 4.50,, 36.60,,,,,,,
G2,W2,2022-10-19,Spinacia oleracea,Spoc6,cultivated,c, 70.8,1.93,,14,6, 13.70, 2.50,, 20.80,,,,,,,
G2,W2,2022-10-19,Spinacia oleracea,Spoc7,cultivated,c, 69.9,1.91,,12,8, 12.20, 4.00,, 33.30,,,,,,,
G2,W2,2022-10-19,Spinacia oleracea,Spoi1,cultivated,i, 51.4,1.42,,12,8, 12.20, 3.40,, 27.50,,,,,,,
G2,W2,2022-10-19,Spinacia oleracea,Spoi2,cultivated,i, 64.6,1.49,,13,8, 13.20, 3.50,, 25.20,,,,,,,
G2,W2,2022-10-19,Spinacia oleracea,Spoi3,cultivated,i, 62.6,1.43,,12,7, 12.00, 3.40,, 40.70,,,,,,,
G2,W2,2022-10-19,Spinacia oleracea,Spoi4,cultivated,i, 62.4,1.84,,12,4, 11.80, 2.20,, 24.80,,,,,,,
G2,W2,2022-10-19,Spinacia oleracea,Spoi5,cultivated,i, 66.5,1.21,,16,8, 15.50, 5.40,, 30.30,,,,,,,
G2,W2,2022-10-19,Spinacia oleracea,Spoi6,cultivated,i, 52.6,1.55,,10,6, 10.00, 2.00,, 23.60,,,,,,,
G2,W2,2022-10-19,Spinacia oleracea,Spoi7,cultivated,i, 58.1,1.46,,11,7, 11.40, 2.50,, 22.90,,,,,,,
G2,W2,2022-10-19,Spinacia oleracea,Spow1,cultivated,s, 45.5,1.36,,13,6, 13.20, 2.80,,,,,,,,,
G2,W2,2022-10-19,Spinacia oleracea,Spow2,cultivated,s, 43.8,1.51,,12,6, 12.00, 5.00,,,,,,,,,
G2,W2,2022-10-19,Spinacia oleracea,Spow3,cultivated,s, 48.3,1.43,,13,7, 12.50, 4.30,,,,,,,,,
G2,W2,2022-10-19,Spinacia oleracea,Spow4,cultivated,s, 51.8,1.92,,11,7, 10.50, 3.70,,,,,,,,,
G2,W2,2022-10-19,Spinacia oleracea,Spow5,cultivated,s, 56.9,1.37,,14,8, 14.00, 3.70,,,,,,,,,
G2,W2,2022-10-19,Spinacia oleracea,Spow6,cultivated,s, 46.7,1.48,,7,6, 7.00, 2.90,,,,,,,,,
G2,W2,2022-10-19,Spinacia oleracea,Spow7,cultivated,s, 47.3,1.55,,9,6, 9.20, 3.00,,,,,,,,,
G2,W2,2022-10-19,Amaranthus retroflexus ,Amrc1,wild,c, 65.7,1.63,,7,7, 4.80, 1.30,,,,,,,,,
G2,W2,2022-10-19,Amaranthus retroflexus ,Amrc2,wild,c, 64.4,1.34,,9,8, 5.00, 1.60,,,,,,,,,
G2,W2,2022-10-19,Amaranthus retroflexus ,Amrc3,wild,c, 68.5,1.44,,11,10, 4.50, 1.60,,,,,,,,,
G2,W2,2022-10-19,Amaranthus retroflexus ,Amrc4,wild,c, 56.0,2.03,,8,12, 3.00, 1.60,,,,,,,,,
G2,W2,2022-10-19,Amaranthus retroflexus ,Amrc5,wild,c, 63.0,1.64,,9,13, 4.90, 1.80,,,,,,,,,
G2,W2,2022-10-19,Amaranthus retroflexus ,Amrc6,wild,c, 59.5,1.67,,11,14, 6.80, 2.10,,,,,,,,,
G2,W2,2022-10-19,Amaranthus retroflexus ,Amrc7,wild,c, 66.6,1.38,,7,11, 2.70, 0.90,,,,,,,,,
G2,W2,2022-10-19,Amaranthus retroflexus ,Amri1,wild,i, 56.3,1.18,,8,13, 3.50, 1.00,,,,,,,,,
G2,W2,2022-10-19,Amaranthus retroflexus ,Amri2,wild,i, 59.4,1.25,,7,8, 2.80, 0.90,,,,,,,,,
G2,W2,2022-10-19,Amaranthus retroflexus ,Amri3,wild,i, 64.8,1.20,,8,6, 2.70, 1.50,,,,,,,,,
G2,W2,2022-10-19,Amaranthus retroflexus ,Amri4,wild,i, 60.1,1.31,,8,12, 4.50, 1.40,,,,,,,,,
G2,W2,2022-10-19,Amaranthus retroflexus ,Amri5,wild,i, 56.7,1.17,,11,12, 5.60, 2.00,,,,,,,,,
G2,W2,2022-10-19,Amaranthus retroflexus ,Amri6,wild,i, 55.3,1.18,,9,11, 4.90, 1.80,,,,,,,,,
G2,W2,2022-10-19,Amaranthus retroflexus ,Amri7,wild,i, 53.5,1.27,,6,7, 2.50, 0.60,,,,,,,,,
G2,W2,2022-10-19,Amaranthus retroflexus ,Amrw1,wild,s, 48.3,1.32,,9,7, 4.50, 1.90,,,,,,,,,
G2,W2,2022-10-19,Amaranthus retroflexus ,Amrw2,wild,s, 37.4,1.57,,7,8, 3.20, 0.80,,,,,,,,,
G2,W2,2022-10-19,Amaranthus retroflexus ,Amrw3,wild,s, 53.8,1.81,,11,9, 6.00, 1.80,,,,,,,,,
G2,W2,2022-10-19,Amaranthus retroflexus ,Amrw4,wild,s, 49.1,1.39,,9,10, 4.30, 2.10,,,,,,,,,
G2,W2,2022-10-19,Amaranthus retroflexus ,Amrw5,wild,s, 44.8,1.56,,9,10, 4.40, 2.60,,,,,,,,,
G2,W2,2022-10-19,Amaranthus retroflexus ,Amrw6,wild,s, 56.5,1.44,,9,9, 5.00, 1.30,,,,,,,,,
G2,W2,2022-10-19,Amaranthus retroflexus ,Amrw7,wild,s, 53.1,1.33,,7,7, 3.80, 1.50,,,,,,,,,
G2,W3,2022-10-26,Spinacia oleracea,Spoc1,cultivated,c, 55.9,1.65,,13,7, 13.00, 3.60,,,,,,,,,
G2,W3,2022-10-26,Spinacia oleracea,Spoc2,cultivated,c, 56.8,1.79,,13,6, 13.40, 3.50,,,,,,,,,
G2,W3,2022-10-26,Spinacia oleracea,Spoc3,cultivated,c, 63.5,2.04,,13,9, 12.50, 3.70,,,,,,,,,
G2,W3,2022-10-26,Spinacia oleracea,Spoc4,cultivated,c, 68.9,2.57,,13,9, 12.90, 4.20,,,,,,,,,
G2,W3,2022-10-26,Spinacia oleracea,Spoc5,cultivated,c, 54.9,2.26,,17,8, 17.00, 5.20,,,,,,,,,
G2,W3,2022-10-26,Spinacia oleracea,Spoc6,cultivated,c, 67.9,2.53,,14,6, 14.00, 3.40,,,,,,,,,
G2,W3,2022-10-26,Spinacia oleracea,Spoc7,cultivated,c, 65.2,2.07,,14,7, 13.80, 4.20,,,,,,,,,
G2,W3,2022-10-26,Spinacia oleracea,Spoi1,cultivated,i, 45.5,1.44,,13,10, 12.50, 4.40,,,,,,,,,
G2,W3,2022-10-26,Spinacia oleracea,Spoi2,cultivated,i, 46.2,1.48,,16,10, 15.70, 4.00,,,,,,,,,
G2,W3,2022-10-26,Spinacia oleracea,Spoi3,cultivated,i, 47.3,1.31,,19,9, 18.60, 4.00,,,,,,,,,
G2,W3,2022-10-26,Spinacia oleracea,Spoi4,cultivated,i, 44.4,1.73,,13,6, 12.50, 3.40,,,,,,,,,
G2,W3,2022-10-26,Spinacia oleracea,Spoi5,cultivated,i, 39.5,1.75,,15,18, 15.00, 4.80,,,,,,,,,
G2,W3,2022-10-26,Spinacia oleracea,Spoi6,cultivated,i, 46.8,1.61,,12,7, 12.20, 3.20,,,,,,,,,
G2,W3,2022-10-26,Spinacia oleracea,Spoi7,cultivated,i, 43.1,1.81,,14,8, 14.00, 3.30,,,,,,,,,
G2,W3,2022-10-26,Spinacia oleracea,Spow1,cultivated,s, 23.3,1.30,,17,8, 16.50, 4.40,,,,,,,,,
G2,W3,2022-10-26,Spinacia oleracea,Spow2,cultivated,s, 26.8,1.60,,14,8, 13.90, 4.80,,,,,,,,,
G2,W3,2022-10-26,Spinacia oleracea,Spow3,cultivated,s, 29.5,1.43,,14,10, 13.80, 5.00,,,,,,,,,
G2,W3,2022-10-26,Spinacia oleracea,Spow4,cultivated,s, 29.9,1.53,,13,8, 13.00, 3.80,,,,,,,,,
G2,W3,2022-10-26,Spinacia oleracea,Spow5,cultivated,s, 41.9,1.67,,12,7, 12.40, 4.00,,,,,,,,,
G2,W3,2022-10-26,Spinacia oleracea,Spow6,cultivated,s, 39.1,1.42,,11,8, 10.80, 3.30,,,,,,,,,
G2,W3,2022-10-26,Spinacia oleracea,Spow7,cultivated,s, 28.0,1.44,,9,7, 9.30, 4.00,,,,,,,,,
G2,W3,2022-10-26,Amaranthus retroflexus ,Amrc1,wild,c, 59.2,1.80,,8,7, 4.60, 1.50,,,,,,,,,
G2,W3,2022-10-26,Amaranthus retroflexus ,Amrc2,wild,c, 61.5,1.53,,10,11, 5.00, 1.60,,,,,,,,,
G2,W3,2022-10-26,Amaranthus retroflexus ,Amrc3,wild,c, 63.0,2.01,,11,14, 6.00, 1.80,,,,,,,,,
G2,W3,2022-10-26,Amaranthus retroflexus ,Amrc4,wild,c, 57.3,1.57,,8,10, 4.00, 1.40,,,,,,,,,
G2,W3,2022-10-26,Amaranthus retroflexus ,Amrc5,wild,c, 57.1,2.08,,9,12, 5.40, 1.80,,,,,,,,,
G2,W3,2022-10-26,Amaranthus retroflexus ,Amrc6,wild,c, 61.3,1.62,,14,15, 7.50, 2.10,,,,,,,,,
G2,W3,2022-10-26,Amaranthus retroflexus ,Amrc7,wild,c, 59.9,1.53,,7,9, 4.30, 1.50,,,,,,,,,
G2,W3,2022-10-26,Amaranthus retroflexus ,Amri1,wild,i, 49.7,1.15,,8,11, 3.30, 1.20,,,,,,,,,
G2,W3,2022-10-26,Amaranthus retroflexus ,Amri2,wild,i, 48.6,1.71,,9,7, 4.90, 1.60,,,,,,,,,
