mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf_type,param_n_estimators_clf,param_n_estimators_reg,param_reg_type,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
44.57499901453654,0.4160920396858453,2.4796887238820395,0.1278168408007045,random_forest,300,400,gradient_boosting,"{'clf_type': 'random_forest', 'n_estimators_clf': 300, 'n_estimators_reg': 400, 'reg_type': 'gradient_boosting'}",0.5306251013303485,0.5295709122626066,0.5147939871327065,0.5249966669085538,0.007227209447820536,61
60.83001478513082,1.6337354966802786,3.815863847732544,0.5460615914309288,random_forest,300,400,random_forest,"{'clf_type': 'random_forest', 'n_estimators_clf': 300, 'n_estimators_reg': 400, 'reg_type': 'random_forest'}",0.5641040085882093,0.5436821584399494,0.550872781900899,0.5528863163096859,0.008457885136802725,10
5.3991579214731855,0.2534130860030339,3.240205446879069,0.4189414148036501,random_forest,300,400,ridge,"{'clf_type': 'random_forest', 'n_estimators_clf': 300, 'n_estimators_reg': 400, 'reg_type': 'ridge'}",0.5374755177778111,0.5036512157993964,0.5419967651499509,0.5277078329090529,0.017110445922895158,58
8.388851960500082,0.22885830314430147,1.5565961201985676,0.047237216463807734,random_forest,300,400,lasso,"{'clf_type': 'random_forest', 'n_estimators_clf': 300, 'n_estimators_reg': 400, 'reg_type': 'lasso'}",0.5594129744251792,0.4915792406993731,0.5323298645229572,0.5277740265491698,0.02787974895305963,55
26.42110538482666,0.5929380012783763,3.395773490269979,0.12867012323884472,random_forest,500,100,gradient_boosting,"{'clf_type': 'random_forest', 'n_estimators_clf': 500, 'n_estimators_reg': 100, 'reg_type': 'gradient_boosting'}",0.49931601222744454,0.5347034049627064,0.527665248253329,0.5205615551478266,0.015295178607495609,75
31.539235591888428,0.23226278637027292,3.4447363217671714,0.10573922037073738,random_forest,500,100,random_forest,"{'clf_type': 'random_forest', 'n_estimators_clf': 500, 'n_estimators_reg': 100, 'reg_type': 'random_forest'}",0.5324826318415113,0.5423684955924559,0.5634542543181866,0.5461017939173846,0.012916745900744792,33
10.831218322118124,0.8002304759116388,1.6308778921763103,0.36084546545410207,random_forest,500,100,ridge,"{'clf_type': 'random_forest', 'n_estimators_clf': 500, 'n_estimators_reg': 100, 'reg_type': 'ridge'}",0.5061681252980048,0.5088043601460892,0.554892812457763,0.5232884326339523,0.02237357148630696,67
9.618319988250732,0.32105410254325945,1.488771915435791,0.11632825196249086,random_forest,500,100,lasso,"{'clf_type': 'random_forest', 'n_estimators_clf': 500, 'n_estimators_reg': 100, 'reg_type': 'lasso'}",0.528105581945373,0.49673238504606576,0.5452259118307692,0.5233546262740693,0.02008040869185198,64
37.11070648829142,0.044814785597344135,4.141209204991658,0.06251150630688988,random_forest,500,200,gradient_boosting,"{'clf_type': 'random_forest', 'n_estimators_clf': 500, 'n_estimators_reg': 200, 'reg_type': 'gradient_boosting'}",0.49931780138493914,0.5347237211331523,0.5276893742065395,0.520576965574877,0.015304347001468516,74
48.043307065963745,0.3068095465750225,3.8664682706197104,0.057515236507786074,random_forest,500,200,random_forest,"{'clf_type': 'random_forest', 'n_estimators_clf': 500, 'n_estimators_reg': 200, 'reg_type': 'random_forest'}",0.5331209062670956,0.5424609361469741,0.5667095617118666,0.5474304680419788,0.014155602638495876,26
9.724828561147055,0.11338734628304618,1.6247563362121582,0.08010976063070163,random_forest,500,200,ridge,"{'clf_type': 'random_forest', 'n_estimators_clf': 500, 'n_estimators_reg': 200, 'reg_type': 'ridge'}",0.5061681252980048,0.5088043601460892,0.554892812457763,0.5232884326339523,0.02237357148630696,67
14.011441548665365,0.2756943947689107,2.0970728397369385,0.12608546577364557,random_forest,500,200,lasso,"{'clf_type': 'random_forest', 'n_estimators_clf': 500, 'n_estimators_reg': 200, 'reg_type': 'lasso'}",0.528105581945373,0.49673238504606576,0.5452259118307692,0.5233546262740693,0.02008040869185198,64
